"Total_Absenteeism_Hours","Total_Employees","Total_Aval_Hours","Payment_Date","Departament_id","Absenteeism_Type_id"
11.05,114,9120,"20160227",34,5
17,114,9120,"20160227",34,6
86.5,113,9040,"20160312",34,3
8,113,9040,"20160312",34,4
241.54,113,9040,"20160312",34,2
75.02,113,9040,"20160312",34,5
17,113,9040,"20160312",34,6
111.3,112,8960,"20160326",34,3
181.42,112,8960,"20160326",34,2
16,112,8960,"20160326",34,5
17,112,8960,"20160326",34,6
41.7,111,8880,"20160409",34,3
64,111,8880,"20160409",34,4
187.27,111,8880,"20160409",34,2
27.85,111,8880,"20160409",34,5
17,111,8880,"20160409",34,6
9.9,114,9120,"20160423",34,3
40,114,9120,"20160423",34,4
238.95,114,9120,"20160423",34,2
8,114,9120,"20160423",34,7
32,114,9120,"20160423",34,5
25,114,9120,"20160423",34,6
32.9,113,9040,"20160507",34,3
48,113,9040,"20160507",34,4
424.83,113,9040,"20160507",34,2
16,113,9040,"20160507",34,7
72,113,9040,"20160507",34,5
49,113,9040,"20160507",34,6
4.1,111,8880,"20160521",34,3
8,111,8880,"20160521",34,4
242.91,111,8880,"20160521",34,2
16,111,8880,"20160521",34,7
89.66,111,8880,"20160521",34,5
6.8,111,8880,"20160521",34,6
18.8,116,9280,"20160604",34,3
137.09,116,9280,"20160604",34,2
32,116,9280,"20160604",34,7
120,116,9280,"20160604",34,5
34.8,112,8960,"20160618",34,3
96,112,8960,"20160618",34,4
137.14,112,8960,"20160618",34,2
8,112,8960,"20160618",34,7
24,112,8960,"20160618",34,5
2.4,112,8960,"20160618",34,6
140.9,112,8960,"20160702",34,3
32,112,8960,"20160702",34,4
74.5,112,8960,"20160702",34,8
252.12,112,8960,"20160702",34,2
56,112,8960,"20160702",34,7
59.46,112,8960,"20160702",34,5
232,117,9360,"20160716",34,3
32,117,9360,"20160716",34,4
35.44,117,9360,"20160716",34,2
16,117,9360,"20160716",34,7
123.66,117,9360,"20160716",34,5
10.4,117,9360,"20160716",34,6
150.8,119,9520,"20160730",34,3
179.79,119,9520,"20160730",34,2
24,119,9520,"20160730",34,7
237.52,119,9520,"20160730",34,5
61,119,9520,"20160730",34,6
80,119,9520,"20160813",34,3
16,119,9520,"20160813",34,4
80,119,9520,"20160813",34,10
165.15,119,9520,"20160813",34,2
32,119,9520,"20160813",34,7
152.92,119,9520,"20160813",34,5
88,119,9520,"20160813",34,6
142.84,117,9360,"20160827",34,3
40,117,9360,"20160827",34,4
80,117,9360,"20160827",34,10
196.14,117,9360,"20160827",34,2
8,117,9360,"20160827",34,7
142.6,117,9360,"20160827",34,5
80,117,9360,"20160827",34,6
61,119,9520,"20160910",34,3
80,119,9520,"20160910",34,10
158.27,119,9520,"20160910",34,2
48,119,9520,"20160910",34,7
261.34,119,9520,"20160910",34,5
106,119,9520,"20160910",34,6
32.3,115,9200,"20160924",34,3
16,115,9200,"20160924",34,8
80,115,9200,"20160924",34,10
127.69,115,9200,"20160924",34,2
72,115,9200,"20160924",34,7
254.16,115,9200,"20160924",34,5
143.8,115,9200,"20160924",34,6
29.3,114,9120,"20161008",34,3
72,114,9120,"20161008",34,4
80,114,9120,"20161008",34,10
188.55,114,9120,"20161008",34,2
40,114,9120,"20161008",34,7
152,114,9120,"20161008",34,5
266,114,9120,"20161008",34,6
50.4,113,9040,"20161022",34,3
80,113,9040,"20161022",34,10
206.65,113,9040,"20161022",34,2
88,113,9040,"20161022",34,7
226.53,113,9040,"20161022",34,5
186,113,9040,"20161022",34,6
102.5,117,9360,"20161105",34,3
80,117,9360,"20161105",34,10
209.47,117,9360,"20161105",34,2
265.77,117,9360,"20161105",34,5
186,117,9360,"20161105",34,6
71.9,117,9360,"20161119",34,3
40,117,9360,"20161119",34,4
80,117,9360,"20161119",34,10
208.43,117,9360,"20161119",34,2
269.84,117,9360,"20161119",34,5
106,117,9360,"20161119",34,6
51.55,120,9600,"20161203",34,3
24,120,9600,"20161203",34,4
80,120,9600,"20161203",34,10
239.55,120,9600,"20161203",34,2
214.71,120,9600,"20161203",34,5
26,120,9600,"20161203",34,6
132,120,9600,"20161217",34,3
8,120,9600,"20161217",34,4
80,120,9600,"20161217",34,10
159.08,120,9600,"20161217",34,2
122.21,120,9600,"20161217",34,5
26,120,9600,"20161217",34,6
137.9,120,9600,"20161231",34,3
72,120,9600,"20161231",34,4
80,120,9600,"20161231",34,10
200.13,120,9600,"20161231",34,2
249.48,120,9600,"20161231",34,5
26,120,9600,"20161231",34,6
118,117,9360,"20170114",34,3
8,117,9360,"20170114",34,4
80,117,9360,"20170114",34,10
194.35,117,9360,"20170114",34,2
8,117,9360,"20170114",34,7
271.21,117,9360,"20170114",34,5
98,117,9360,"20170114",34,6
195.5,122,9760,"20170128",34,3
40,122,9760,"20170128",34,4
80,122,9760,"20170128",34,10
213.98,122,9760,"20170128",34,2
104,122,9760,"20170128",34,7
261.44,122,9760,"20170128",34,5
106,122,9760,"20170128",34,6
179.5,115,9200,"20170211",34,3
40,115,9200,"20170211",34,4
231.1,115,9200,"20170211",34,2
160,115,9200,"20170211",34,7
96,115,9200,"20170211",34,5
106,115,9200,"20170211",34,6
216.18,114,9120,"20170225",34,3
56,114,9120,"20170225",34,4
251.44,114,9120,"20170225",34,2
184,114,9120,"20170225",34,7
101.46,114,9120,"20170225",34,5
106,114,9120,"20170225",34,6
179,116,9280,"20170311",34,3
152,116,9280,"20170311",34,4
160.3,116,9280,"20170311",34,2
80,116,9280,"20170311",34,7
128,116,9280,"20170311",34,5
106,116,9280,"20170311",34,6
153.3,118,9440,"20170325",34,3
80,118,9440,"20170325",34,4
133,118,9440,"20170325",34,2
176,118,9440,"20170325",34,7
203.54,118,9440,"20170325",34,5
42,118,9440,"20170325",34,6
156,119,9520,"20170408",34,3
64,119,9520,"20170408",34,4
135.2,119,9520,"20170408",34,2
144,119,9520,"20170408",34,7
76.92,119,9520,"20170408",34,5
26,119,9520,"20170408",34,6
109.9,122,9760,"20170422",34,3
8,122,9760,"20170422",34,9
176.26,122,9760,"20170422",34,2
80,122,9760,"20170422",34,7
200,122,9760,"20170422",34,5
26,122,9760,"20170422",34,6
161.8,123,9840,"20170506",34,3
24,123,9840,"20170506",34,4
353.6,123,9840,"20170506",34,2
80,123,9840,"20170506",34,7
112,123,9840,"20170506",34,5
33.8,123,9840,"20170506",34,6
113.7,119,9520,"20170520",34,3
24,119,9520,"20170520",34,4
302.49,119,9520,"20170520",34,2
88,119,9520,"20170520",34,7
101.5,119,9520,"20170520",34,5
46.4,119,9520,"20170520",34,6
198,120,9600,"20170603",34,3
24,120,9600,"20170603",34,4
174.25,120,9600,"20170603",34,2
80,120,9600,"20170603",34,7
64,120,9600,"20170603",34,5
51.5,120,9600,"20170603",34,6
244.93,115,9200,"20170617",34,3
32,115,9200,"20170617",34,4
188.42,115,9200,"20170617",34,2
8,115,9200,"20170617",34,7
103,115,9200,"20170617",34,5
43,115,9200,"20170617",34,6
163.9,113,9040,"20170701",34,3
8,113,9040,"20170701",34,9
215.69,113,9040,"20170701",34,2
8,113,9040,"20170701",34,7
67.62,113,9040,"20170701",34,5
82,113,9040,"20170701",34,6
236,113,9040,"20170715",34,3
24,113,9040,"20170715",34,4
226.92,113,9040,"20170715",34,2
16,113,9040,"20170715",34,7
81,113,9040,"20170715",34,5
137,113,9040,"20170715",34,6
207,107,8560,"20170729",34,3
40,107,8560,"20170729",34,4
210.89,107,8560,"20170729",34,2
16,107,8560,"20170729",34,7
152.76,107,8560,"20170729",34,5
120.6,107,8560,"20170729",34,6
90,109,8720,"20170812",34,3
232.52,109,8720,"20170812",34,2
16,109,8720,"20170812",34,7
92.8,109,8720,"20170812",34,5
131,109,8720,"20170812",34,6
70.5,109,8720,"20170826",34,3
417.76,109,8720,"20170826",34,2
64,109,8720,"20170826",34,7
158.74,109,8720,"20170826",34,5
118.9,109,8720,"20170826",34,6
113.5,117,9360,"20170909",34,3
349.93,117,9360,"20170909",34,2
86.77,117,9360,"20170909",34,5
236.8,117,9360,"20170909",34,6
110,112,8960,"20170923",34,3
159.73,112,8960,"20170923",34,2
8,112,8960,"20170923",34,7
78.07,112,8960,"20170923",34,5
137.8,112,8960,"20170923",34,6
101.9,116,9280,"20171007",34,3
48,116,9280,"20171007",34,4
94.15,116,9280,"20171007",34,2
23.16,116,9280,"20171007",34,5
187.4,116,9280,"20171007",34,6
118,114,9120,"20171021",34,3
187.05,114,9120,"20171021",34,2
24,114,9120,"20171021",34,7
24.29,114,9120,"20171021",34,5
188,114,9120,"20171021",34,6
134,112,8960,"20171104",34,3
24,112,8960,"20171104",34,4
215.91,112,8960,"20171104",34,2
48,112,8960,"20171104",34,7
87.03,112,8960,"20171104",34,5
166,112,8960,"20171104",34,6
187.3,110,8800,"20171118",34,3
194.7,110,8800,"20171118",34,2
8,110,8800,"20171118",34,7
139.22,110,8800,"20171118",34,5
198,110,8800,"20171118",34,6
130,111,8880,"20171202",34,3
161.04,111,8880,"20171202",34,2
24,111,8880,"20171202",34,7
182.9,111,8880,"20171202",34,5
94,111,8880,"20171202",34,6
54,110,8800,"20171216",34,3
278.89,110,8800,"20171216",34,2
16,110,8800,"20171216",34,7
173.55,110,8800,"20171216",34,5
130.7,110,8800,"20171216",34,6
74,111,8880,"20171230",34,3
48,111,8880,"20171230",34,4
210.06,111,8880,"20171230",34,2
325.23,111,8880,"20171230",34,5
135,111,8880,"20171230",34,6
211.4,109,8720,"20180113",34,3
113.34,109,8720,"20180113",34,2
8,109,8720,"20180113",34,7
253.97,109,8720,"20180113",34,5
135,109,8720,"20180113",34,6
200,112,8960,"20180127",34,3
56,112,8960,"20180127",34,4
159.4,112,8960,"20180127",34,2
8,112,8960,"20180127",34,7
110.9,112,8960,"20180127",34,5
135,112,8960,"20180127",34,6
141.2,112,8960,"20180210",34,3
32,112,8960,"20180210",34,4
152,112,8960,"20180210",34,2
40,112,8960,"20180210",34,7
154.92,112,8960,"20180210",34,5
130.5,112,8960,"20180210",34,6
112,111,8880,"20180224",34,3
48,111,8880,"20180224",34,4
283.39,111,8880,"20180224",34,2
120,111,8880,"20180224",34,7
188.3,111,8880,"20180224",34,5
94,111,8880,"20180224",34,6
32,109,8720,"20180310",34,3
24,109,8720,"20180310",34,4
278.84,109,8720,"20180310",34,2
24,109,8720,"20180310",34,7
157.64,109,8720,"20180310",34,5
254,109,8720,"20180310",34,6
6,111,8880,"20180324",34,3
40,111,8880,"20180324",34,4
344.63,111,8880,"20180324",34,2
258.92,111,8880,"20180324",34,5
254,111,8880,"20180324",34,6
135.4,110,8800,"20180407",34,3
16,110,8800,"20180407",34,4
304.75,110,8800,"20180407",34,2
238.29,110,8800,"20180407",34,5
458.46,110,8800,"20180407",34,6
144,109,8720,"20180421",34,3
88,109,8720,"20180421",34,4
107.6,109,8720,"20180421",34,2
24,109,8720,"20180421",34,7
225.37,109,8720,"20180421",34,5
360,109,8720,"20180421",34,6
214,107,8560,"20180505",34,3
16,107,8560,"20180505",34,4
221.69,107,8560,"20180505",34,2
24,107,8560,"20180505",34,7
195.31,107,8560,"20180505",34,5
320,107,8560,"20180505",34,6
235.45,104,8320,"20180519",34,3
106.79,104,8320,"20180519",34,2
8,104,8320,"20180519",34,7
93.23,104,8320,"20180519",34,5
320,104,8320,"20180519",34,6
331.14,104,8320,"20180602",34,3
24,104,8320,"20180602",34,4
235.16,104,8320,"20180602",34,2
21.99,104,8320,"20180602",34,5
320,104,8320,"20180602",34,6
283.6,113,9040,"20180616",34,3
48,113,9040,"20180616",34,4
144.25,113,9040,"20180616",34,2
27.23,113,9040,"20180616",34,5
320,113,9040,"20180616",34,6
95.1,115,9200,"20180630",34,3
40,115,9200,"20180630",34,4
139.35,115,9200,"20180630",34,2
71.35,115,9200,"20180630",34,5
304,115,9200,"20180630",34,6
209,112,8960,"20180714",34,3
8,112,8960,"20180714",34,4
174.78,112,8960,"20180714",34,2
24,112,8960,"20180714",34,7
65.22,112,8960,"20180714",34,5
280,112,8960,"20180714",34,6
267.7,108,8640,"20180728",34,3
8,108,8640,"20180728",34,4
178.55,108,8640,"20180728",34,2
0,108,8640,"20180728",34,7
24,108,8640,"20180728",34,5
240,108,8640,"20180728",34,6
215,106,8480,"20180811",34,3
112,106,8480,"20180811",34,4
40,106,8480,"20180811",34,8
232.64,106,8480,"20180811",34,2
0,106,8480,"20180811",34,7
46.16,106,8480,"20180811",34,5
240,106,8480,"20180811",34,6
338,106,8480,"20180825",34,3
48,106,8480,"20180825",34,4
219.79,106,8480,"20180825",34,2
0,106,8480,"20180825",34,7
110.71,106,8480,"20180825",34,5
256,106,8480,"20180825",34,6
128,109,8720,"20180908",34,3
24,109,8720,"20180908",34,4
196.06,109,8720,"20180908",34,2
8,109,8720,"20180908",34,7
72.93,109,8720,"20180908",34,5
280,109,8720,"20180908",34,6
150,113,9040,"20180922",34,3
24,113,9040,"20180922",34,4
153.48,113,9040,"20180922",34,2
0,113,9040,"20180922",34,7
65.78,113,9040,"20180922",34,5
240,113,9040,"20180922",34,6
152,114,9120,"20181006",34,3
48,114,9120,"20181006",34,4
79.55,114,9120,"20181006",34,2
47.52,114,9120,"20181006",34,5
240,114,9120,"20181006",34,6
182.75,112,8960,"20181020",34,3
39.25,112,8960,"20181020",34,4
173.39,112,8960,"20181020",34,2
93.36,112,8960,"20181020",34,5
240,112,8960,"20181020",34,6
180.5,111,8880,"20181103",34,3
24,111,8880,"20181103",34,4
115.13,111,8880,"20181103",34,2
16,111,8880,"20181103",34,7
115.85,111,8880,"20181103",34,5
240,111,8880,"20181103",34,6
236.5,110,8800,"20181117",34,3
24,110,8800,"20181117",34,4
208.81,110,8800,"20181117",34,2
80,110,8800,"20181117",34,7
21.04,110,8800,"20181117",34,5
240,110,8800,"20181117",34,6
211.5,107,8560,"20181201",34,3
124.14,107,8560,"20181201",34,2
80,107,8560,"20181201",34,7
140.96,107,8560,"20181201",34,5
240,107,8560,"20181201",34,6
293.04,119,9520,"20181215",34,3
198.29,119,9520,"20181215",34,2
80,119,9520,"20181215",34,7
61.08,119,9520,"20181215",34,5
256,119,9520,"20181215",34,6
368,119,9520,"20181229",34,3
169.89,119,9520,"20181229",34,2
112,119,9520,"20181229",34,7
67.66,119,9520,"20181229",34,5
328,119,9520,"20181229",34,6
177.25,119,9520,"20190112",34,3
260.93,119,9520,"20190112",34,2
80,119,9520,"20190112",34,7
122.82,119,9520,"20190112",34,5
392,119,9520,"20190112",34,6
139.5,118,9440,"20190126",34,3
32,118,9440,"20190126",34,4
233.24,118,9440,"20190126",34,2
88,118,9440,"20190126",34,7
48.91,118,9440,"20190126",34,5
504,118,9440,"20190126",34,6
148.5,117,9360,"20190209",34,3
48,117,9360,"20190209",34,4
211.65,117,9360,"20190209",34,2
80,117,9360,"20190209",34,7
233.95,117,9360,"20190209",34,5
472,117,9360,"20190209",34,6
236,116,9280,"20190223",34,3
202.8,116,9280,"20190223",34,2
104,116,9280,"20190223",34,7
160,116,9280,"20190223",34,5
480,116,9280,"20190223",34,6
230.2,116,9280,"20190309",34,3
72,116,9280,"20190309",34,4
238.35,116,9280,"20190309",34,2
200.47,116,9280,"20190309",34,7
104.95,116,9280,"20190309",34,5
600,116,9280,"20190309",34,6
208.2,114,9120,"20190323",34,3
24,114,9120,"20190323",34,4
380.45,114,9120,"20190323",34,2
160,114,9120,"20190323",34,7
92.85,114,9120,"20190323",34,5
602.5,114,9120,"20190323",34,6
176,113,9040,"20190406",34,3
253.8,113,9040,"20190406",34,2
184,113,9040,"20190406",34,7
117.95,113,9040,"20190406",34,5
577.25,113,9040,"20190406",34,6
168,113,9040,"20190420",34,3
24,113,9040,"20190420",34,4
267.4,113,9040,"20190420",34,2
240,113,9040,"20190420",34,7
172.65,113,9040,"20190420",34,5
480,113,9040,"20190420",34,6
47.6,111,8880,"20190504",34,3
24,111,8880,"20190504",34,4
210.05,111,8880,"20190504",34,2
120,111,8880,"20190504",34,7
176,111,8880,"20190504",34,5
560,111,8880,"20190504",34,6
57.85,110,8800,"20190518",34,3
48,110,8800,"20190518",34,4
241.65,110,8800,"20190518",34,2
80,110,8800,"20190518",34,7
194.15,110,8800,"20190518",34,5
528,110,8800,"20190518",34,6
64,108,8640,"20190601",34,3
183.3,108,8640,"20190601",34,2
80,108,8640,"20190601",34,7
88,108,8640,"20190601",34,5
472,108,8640,"20190601",34,6
96,107,8560,"20190615",34,3
24,107,8560,"20190615",34,4
221.3,107,8560,"20190615",34,2
80,107,8560,"20190615",34,7
184.04,107,8560,"20190615",34,5
184,107,8560,"20190615",34,6
88,106,8480,"20190629",34,3
64,106,8480,"20190629",34,4
322.35,106,8480,"20190629",34,2
80,106,8480,"20190629",34,7
286.87,106,8480,"20190629",34,5
160,106,8480,"20190629",34,6
48,270,19762,"20130720",35,3
180,270,19762,"20130720",35,2
80,281,20562,"20130803",35,3
11,281,20562,"20130803",35,8
161.02,281,20562,"20130803",35,2
88,273,20012,"20130817",35,3
141,273,20012,"20130817",35,2
24,273,20012,"20130817",35,7
84.5,258,18972,"20130831",35,3
8,258,18972,"20130831",35,4
7,258,18972,"20130831",35,8
104.28,258,18972,"20130831",35,2
40,258,18972,"20130831",35,7
88,261,19182,"20130914",35,3
118.9,261,19182,"20130914",35,2
88,260,19112,"20130928",35,3
32,260,19112,"20130928",35,4
200.9,260,19112,"20130928",35,2
8,260,19112,"20130928",35,7
79.65,259,19042,"20131012",35,3
34,259,19042,"20131012",35,4
124.75,259,19042,"20131012",35,2
71.95,254,18682,"20131026",35,3
48,254,18682,"20131026",35,4
146.75,254,18682,"20131026",35,2
53.7,243,17912,"20131109",35,3
174.9,243,17912,"20131109",35,2
8,243,17912,"20131109",35,7
69.4,138,10514,"20131123",35,3
173.05,138,10514,"20131123",35,2
30.9,140,10674,"20131207",35,3
144,140,10674,"20131207",35,2
16.35,140,10674,"20131221",35,3
27.2,140,10674,"20131221",35,4
222.9,140,10674,"20131221",35,2
1.62,140,10674,"20131221",35,5
30.35,139,10594,"20140104",35,3
230.85,139,10594,"20140104",35,2
148.8,140,10674,"20140118",35,3
8,140,10674,"20140118",35,4
203,140,10674,"20140118",35,2
69.2,140,10674,"20140201",35,3
6.2,140,10674,"20140201",35,8
188.8,140,10674,"20140201",35,2
16,140,10708,"20140215",35,4
5.6,140,10708,"20140215",35,8
211.5,140,10708,"20140215",35,2
8,140,10708,"20140301",35,3
18.2,140,10708,"20140301",35,8
171.8,140,10708,"20140301",35,2
14,233,17212,"20140315",35,8
244,233,17212,"20140315",35,2
2.75,236,17432,"20140329",35,3
141.1,236,17432,"20140329",35,2
40,240,17722,"20140412",35,4
58.2,240,17722,"20140412",35,2
8,241,17792,"20140426",35,3
40,241,17792,"20140426",35,4
113.35,241,17792,"20140426",35,2
8,252,18552,"20140510",35,3
24,252,18552,"20140510",35,4
66.7,252,18552,"20140510",35,2
8,252,18552,"20140510",35,7
21.6,264,19352,"20140524",35,3
48,264,19352,"20140524",35,4
147.6,264,19352,"20140524",35,2
8,264,19352,"20140524",35,7
136,264,19342,"20140607",35,3
24,264,19342,"20140607",35,4
95.9,264,19342,"20140607",35,2
168,263,19286,"20140621",35,3
24,263,19286,"20140621",35,4
126.55,263,19286,"20140621",35,2
159.35,265,19426,"20140705",35,3
79.4,265,19426,"20140705",35,2
160,266,19506,"20140719",35,3
56,266,19506,"20140719",35,4
122.95,266,19506,"20140719",35,2
71.5,265,19436,"20140802",35,3
16,265,19436,"20140802",35,4
117.25,265,19436,"20140802",35,2
8,265,19436,"20140802",35,5
10,254,18670,"20140816",35,3
24,254,18670,"20140816",35,4
32,254,18670,"20140816",35,8
102.7,254,18670,"20140816",35,2
47,242,17874,"20140830",35,3
8,242,17874,"20140830",35,8
110.6,242,17874,"20140830",35,2
8,242,17874,"20140830",35,7
80,246,18130,"20140913",35,3
82,246,18130,"20140913",35,2
8,246,18130,"20140913",35,7
126.5,252,18536,"20140927",35,3
121.15,252,18536,"20140927",35,2
31.6,286,20916,"20141011",35,3
1.9,286,20916,"20141011",35,4
34.1,286,20916,"20141011",35,8
129.8,286,20916,"20141011",35,2
16,286,20916,"20141011",35,6
15.8,281,20546,"20141025",35,3
7.5,281,20546,"20141025",35,4
28.2,281,20546,"20141025",35,8
208.1,281,20546,"20141025",35,2
70.7,275,20116,"20141108",35,3
24,275,20116,"20141108",35,4
206.6,275,20116,"20141108",35,2
88,153,11588,"20141122",35,3
16,153,11588,"20141122",35,4
199.2,153,11588,"20141122",35,2
80.2,155,11738,"20141206",35,3
137.56,155,11738,"20141206",35,2
80,148,11228,"20141220",35,3
174.7,148,11228,"20141220",35,2
80,143,10854,"20150103",35,3
24,143,10854,"20150103",35,4
118.5,143,10854,"20150103",35,2
80,135,10264,"20150117",35,3
8,135,10264,"20150117",35,4
341.6,135,10264,"20150117",35,2
80,136,10344,"20150131",35,3
140.25,136,10344,"20150131",35,2
88.3,134,10204,"20150214",35,3
196.4,134,10204,"20150214",35,2
136,135,10274,"20150228",35,3
254.8,135,10274,"20150228",35,2
12,135,10274,"20150228",35,6
104,224,16466,"20150314",35,3
221,224,16466,"20150314",35,2
104,229,16826,"20150328",35,3
141.7,229,16826,"20150328",35,2
40,229,16826,"20150328",35,6
232,243,17816,"20150411",35,3
8,243,17816,"20150411",35,4
118.8,243,17816,"20150411",35,2
24,243,17816,"20150411",35,6
207.8,242,17746,"20150425",35,3
24,242,17746,"20150425",35,4
177.3,242,17746,"20150425",35,2
232,258,18876,"20150509",35,3
16,258,18876,"20150509",35,4
48,258,18876,"20150509",35,8
189,258,18876,"20150509",35,2
64,258,18876,"20150509",35,6
127.9,266,19470,"20150523",35,3
120.5,266,19470,"20150523",35,4
40,266,19470,"20150523",35,8
221.8,266,19470,"20150523",35,2
130.92,266,19470,"20150523",35,6
144,269,19666,"20150606",35,3
16,269,19666,"20150606",35,4
141.7,269,19666,"20150606",35,2
16,269,19666,"20150606",35,7
2.8,269,19666,"20150606",35,6
80,273,19946,"20150620",35,3
102.55,273,19946,"20150620",35,2
31.7,273,19946,"20150620",35,6
72,271,19816,"20150704",35,3
108.2,271,19816,"20150704",35,2
