"Amount_Hours","Amount_Dollars","Payment_Date","Departament_id","Worked_Hours_Type_id"
76.05,1623.75,"20150214",11,2
249,7729.64,"20140215",11,1
59.5,1304.79,"20140215",11,2
511.75,16371.34,"20190223",11,1
152.5,3318.23,"20190223",11,2
471.02,15762.26,"20180224",11,1
174.45,3774.64,"20180224",11,2
346.5,11206.57,"20170225",11,1
64,1389.84,"20170225",11,2
247.8,8156.96,"20160227",11,1
65.55,1388.55,"20160227",11,2
397.45,12464.07,"20150228",11,1
150.9,3092.75,"20150228",11,2
469.35,15344.45,"20190209",11,1
190.6,4140.06,"20190209",11,2
355.5,11044.91,"20140301",11,1
62,1301.5,"20140301",11,2
503.03,16993.43,"20180310",11,1
169.56,3681.42,"20180310",11,2
323.67,10327.87,"20170311",11,1
73.3,1581.99,"20170311",11,2
248.65,7965.36,"20160312",11,1
57.15,1206.61,"20160312",11,2
385.8,12069.25,"20150314",11,1
125.85,2635.81,"20150314",11,2
382.85,11932.86,"20140315",11,1
82.8,1745.48,"20140315",11,2
511.95,16759.57,"20190323",11,1
174.55,3734.2,"20190323",11,2
476.18,15557.28,"20180324",11,1
192.75,4149.91,"20180324",11,2
348.75,11281.93,"20170325",11,1
63.02,1329.4,"20170325",11,2
288.45,9338.73,"20160326",11,1
50.1,1088.97,"20160326",11,2
413.85,12874.89,"20150328",11,1
82.75,1724.86,"20150328",11,2
371.2,11561.24,"20140329",11,1
120.44,2543.27,"20140329",11,2
481.1,15475.16,"20190309",11,1
236.05,5094.35,"20190309",11,2
567.15,17917.82,"20150411",11,1
124.85,2585.69,"20150411",11,2
548.3,17442.8,"20140412",11,1
142.79,2995.84,"20140412",11,2
325.2,10676.03,"20190420",11,1
140.85,3039.39,"20190420",11,2
540.42,17943.18,"20180421",11,1
124.2,2718.97,"20180421",11,2
473.25,15232.92,"20170422",11,1
135.75,2927.92,"20170422",11,2
361.2,11657.65,"20160423",11,1
110.4,2323.22,"20160423",11,2
365.8,11602.19,"20150425",11,1
55,1175.51,"20150425",11,2
418.65,13959.29,"20140426",11,1
62.9,1307.81,"20140426",11,2
437.55,14591.09,"20190406",11,1
166.35,3623.73,"20190406",11,2
483.42,16120.06,"20180407",11,1
166.15,3622.06,"20180407",11,2
443.84,14177.78,"20170408",11,1
108.7,2357.06,"20170408",11,2
421.45,13486.86,"20160409",11,1
56.8,1231.59,"20160409",11,2
396.95,13312.29,"20140510",11,1
78.55,1623.63,"20140510",11,2
357.05,11938.08,"20190518",11,1
139.4,2962.47,"20190518",11,2
404.45,13378.69,"20180519",11,1
134.22,2908.09,"20180519",11,2
458.55,14631.36,"20170520",11,1
85.6,1851.21,"20170520",11,2
331.7,10808.47,"20160521",11,1
108.9,2299.66,"20160521",11,2
326.35,10147.17,"20150523",11,1
72.6,1517.37,"20150523",11,2
587.05,18991.27,"20140524",11,1
171.25,3571.07,"20140524",11,2
358,12091.92,"20190504",11,1
106.5,2304.12,"20190504",11,2
481.5,16412.44,"20180505",11,1
149.12,3263.73,"20180505",11,2
481.45,15774.09,"20170506",11,1
98,2191.26,"20170506",11,2
227.65,7609.98,"20160507",11,1
84.5,1814.74,"20160507",11,2
296.05,9647.59,"20150509",11,1
32.35,691.49,"20150509",11,2
436,14271.9,"20190601",11,1
187.55,4087.77,"20190601",11,2
460.75,15154.92,"20190615",11,1
191,4125.46,"20190615",11,2
365.95,11929.04,"20180616",11,1
200.8,4393.68,"20180616",11,2
569.68,18166.67,"20170617",11,1
184.8,3992.35,"20170617",11,2
442.7,14037.14,"20160618",11,1
139.9,2983.49,"20160618",11,2
319.65,10500.65,"20180602",11,1
91.1,2003.35,"20180602",11,2
344.25,10684.56,"20150620",11,1
79.95,1627.93,"20150620",11,2
355.1,11036.38,"20140621",11,1
76.2,1592.63,"20140621",11,2
483.65,15787.16,"20190629",11,1
225.5,4872.53,"20190629",11,2
552.07,17955.82,"20170603",11,1
129.84,2784.56,"20170603",11,2
400.87,13029.65,"20180630",11,1
185.7,4085.07,"20180630",11,2
429.15,13779,"20160604",11,1
92.9,1986.13,"20160604",11,2
368.15,11816.27,"20150606",11,1
97.2,2005.97,"20150606",11,2
438.1,13956.52,"20140607",11,1
110.25,2290.66,"20140607",11,2
546.32,17493.78,"20170701",11,1
187.4,4005.63,"20170701",11,2
455.55,14945.92,"20190713",11,1
279.8,6075.63,"20190713",11,2
420.9,13991.7,"20180714",11,1
246.05,5392.36,"20180714",11,2
571.05,18748.8,"20170715",11,1
219.65,4762.21,"20170715",11,2
527.46,17247.65,"20160716",11,1
159.78,3447.98,"20160716",11,2
391.95,12348.4,"20150718",11,1
128.75,2722.64,"20150718",11,2
519.3,16187.79,"20140719",11,1
80.5,1698.81,"20140719",11,2
426.8,13483.58,"20160702",11,1
156.7,3319.25,"20160702",11,2
532.2,17426.18,"20190727",11,1
229.64,4930.06,"20190727",11,2
381.35,12580.07,"20180728",11,1
187.75,4100.33,"20180728",11,2
609.99,19916.09,"20170729",11,1
154.7,3389.8,"20170729",11,2
466.61,15111.25,"20160730",11,1
206,4399.43,"20160730",11,2
430.65,13613.64,"20150704",11,1
74.15,1537.8000000000002,"20150704",11,2
414.1,13035.74,"20140705",11,1
77.5,1610.19,"20140705",11,2
423.85,13314.26,"20150801",11,1
106.95,2191.8,"20150801",11,2
350.1,11387.94,"20190810",11,1
139.1,2989.01,"20190810",11,2
382.4,12592.66,"20180811",11,1
150.51,3283.46,"20180811",11,2
503.27,16500.67,"20170812",11,1
155.49,3394.38,"20170812",11,2
457.4,15006.97,"20160813",11,1
121.35,2584.87,"20160813",11,2
186.8,5919.59,"20150815",11,1
44.95,915.53,"20150815",11,2
301.25,9271.05,"20140816",11,1
91.7,1915.64,"20140816",11,2
506.95,15608.79,"20140802",11,1
70.5,1496.74,"20140802",11,2
477.5,15564.95,"20180825",11,1
215.11,4673.26,"20180825",11,2
563.85,18444.32,"20170826",11,1
123.7,2701.92,"20170826",11,2
458.55,14819.51,"20160827",11,1
210.9,4512.71,"20160827",11,2
201,6271.87,"20150829",11,1
43.25,902.83,"20150829",11,2
267.65,8307.94,"20140830",11,1
69.65,1476.75,"20140830",11,2
320.85,9917.79,"20130831",11,1
139.8,2904.41,"20130831",11,2
586,19122.17,"20160910",11,1
197.8,4265.81,"20160910",11,2
356.25,11354.41,"20150912",11,1
50.3,1094.96,"20150912",11,2
286.7,9153.66,"20140913",11,1
91.05,1942.53,"20140913",11,2
374.55,11603.6,"20130914",11,1
113.45,2371.14,"20130914",11,2
572.77,18956.85,"20180922",11,1
129,2827.9,"20180922",11,2
583.37,19401.67,"20170923",11,1
156.15,3457.13,"20170923",11,2
457.9,15283.39,"20160924",11,1
145.9,3113.03,"20160924",11,2
373.1,11557.83,"20150926",11,1
40,814.84,"20150926",11,2
251.35,7942.3,"20140927",11,1
55.7,1164.8,"20140927",11,2
326.6,10161.92,"20130928",11,1
170.5,3528.17,"20130928",11,2
417.4,13650.73,"20180908",11,1
239.45,5139.55,"20180908",11,2
589.93,19609.77,"20170909",11,1
145.87,3192.87,"20170909",11,2
5,71.25,"20170520",13,1
0.08,1.56,"20190112",14,2
0.1,1.73,"20140118",14,2
0.12,2.73,"20181020",14,1
2.32,55.79,"20161022",14,1
0.01,0.41,"20171007",14,1
1.12,37.8,"20161008",14,1
0.1,2.93,"20181117",14,1
0.1,1.96,"20181117",14,2
0.01,0.41,"20171118",14,1
0.1,2.93,"20181103",14,1
0.01,0.28,"20171104",14,2
0.02,0.55,"20171216",14,2
0.01,0.41,"20180210",14,1
0.01,0.23,"20170211",14,2
0.01,0.23,"20170225",14,2
0.01,0.23,"20170311",14,2
0.01,0.34,"20170325",14,1
0.05,0.95,"20170325",14,2
0.1,3.09,"20150328",14,1
0.07,1.85,"20170422",14,1
-0.1,-2.17,"20140426",14,1
0.1,1.45,"20140426",14,2
0.01,0.23,"20170408",14,2
-0.1,-3.03,"20140510",14,1
0.1,2.02,"20140510",14,2
0.13,5.27,"20170520",14,1
0.06,1.28,"20160521",14,1
0.56,16.42,"20190504",14,1
0.01,0.28,"20180505",14,2
0.04,0.72,"20170617",14,2
0.01,0.28,"20180602",14,2
-0.1,-3.03,"20140621",14,1
0.1,2.02,"20140621",14,2
0.01,0.27,"20170603",14,2
0.28,7.6,"20170701",14,1
0.08,1.6,"20190713",14,2
4.4,121.9,"20150718",14,1
0.03,0.63,"20150718",14,2
0.06,0.9,"20180728",14,2
-0.2,-4.39,"20140705",14,1
0.2,2.93,"20140705",14,2
4.03,111.79,"20170826",14,1
1.16,27.98,"20160910",14,1
0.04,0.72,"20160910",14,2
0.08,2.31,"20170923",14,1
2.1,38.04,"20160924",14,2
2,41.26,"20190112",17,2
0.5,13.51,"20160116",17,1
3.8,78.39,"20190126",17,2
6.5,182.72,"20180127",17,1
1,25.61,"20160130",17,1
6.5,86.19,"20140104",17,2
1,27.02,"20151010",17,1
24.9,770.53,"20181020",17,1
3.5,98.39,"20171021",17,1
0.5,11.93,"20161022",17,1
16.5,438.73,"20151024",17,1
0.05,0.66,"20131026",17,2
22.2,686.98,"20181006",17,1
6,168.66,"20171007",17,1
3.5,92.72,"20161008",17,1
22.6,699.36,"20181117",17,1
10,269.19,"20161119",17,1
2,46.08,"20141122",17,1
0.1,1.95,"20141122",17,2
2,45.18,"20131123",17,1
20.5,634.37,"20181103",17,1
6.5,172.19,"20161105",17,1
4,81.18,"20141108",17,1
7.5,234.65,"20181201",17,1
9.1,187.73,"20181201",17,2
4.9,153.67,"20181215",17,1
0.1,2.39,"20161217",17,1
0.5,10.82,"20151219",17,1
1,18.01,"20151219",17,2
0.5,13.74,"20171202",17,1
5.5,103.07,"20171202",17,2
0.5,6.63,"20131221",17,2
9.5,251.66,"20161203",17,1
3.5,98.39,"20171230",17,1
0.5,9.16,"20171230",17,2
3.5,98.39,"20180210",17,1
3.5,65.59,"20180210",17,2
1,27.56,"20170211",17,1
11.8,365.15,"20190223",17,1
4,112.44,"20180224",17,1
0.5,11.52,"20150228",17,1
11.6,358.96,"20190209",17,1
4.5,126.5,"20180310",17,1
12.3,380.62,"20190323",17,1
6.2,127.91,"20190323",17,2
11.5,323.27,"20180324",17,1
0.1,2.39,"20170325",17,1
11.5,326.62,"20160326",17,1
6.3,194.95,"20190309",17,1
28.5,881.93,"20190420",17,1
3.5,90.88,"20160423",17,1
13,402.29,"20190406",17,1
2.5,70.28,"20180407",17,1
4,102.63,"20160409",17,1
18.3,566.29,"20190518",17,1
0.2,5.5,"20180519",17,1
1,26.94,"20170520",17,1
4.5,116.84,"20160521",17,1
1.5,29.84,"20140524",17,1
15.3,473.46,"20190504",17,1
2,51.93,"20160507",17,1
10.9,337.3,"20190601",17,1
7.8,160.91,"20190601",17,2
21.2,656.03,"20190615",17,1
1.5,41.22,"20180616",17,1
0.4,8.66,"20160618",17,1
1.8,49.46,"20180602",17,1
3.5,64.12,"20180602",17,2
20.6,637.47,"20190629",17,1
3,82.44,"20180630",17,1
0.3,7.16,"20170701",17,1
0.5,8.98,"20170701",17,2
14.8,461.54,"20190713",17,1
8,168.32,"20190713",17,2
0.8,14.95,"20180714",17,2
0.5,9.19,"20160716",17,2
24.2,718.3,"20150718",17,1
35.4,1034.39,"20140719",17,1
2.5,65.96,"20160702",17,1
2.4,73.98,"20190727",17,1
2.3,59.6,"20160730",17,1
14.5,425.45,"20150704",17,1
16,303.04,"20150704",17,2
12.3,353.93,"20140705",17,1
10,182.36,"20140705",17,2
21.9,651.84,"20150801",17,1
3,90.9,"20190810",17,1
0.3,7.3,"20170812",17,1
6.5,170.65,"20160813",17,1
17.1,509.67,"20150815",17,1
4.8,140.26,"20140816",17,1
7.8,224.02,"20140802",17,1
0.5,8.12,"20140802",17,2
8.8,248.6,"20180825",17,1
8,152.88,"20180825",17,2
3,76.83,"20160827",17,1
0.1,1.66,"20160827",17,2
6.3,187.77,"20150829",17,1
4.5,89.51,"20130831",17,1
2,52.98,"20160910",17,1
5.5,177.05,"20150912",17,1
0.1,1.44,"20150912",17,2
10.9,305.58,"20180922",17,1
0.5,14.06,"20170923",17,1
3,79.47,"20160924",17,1
1.3,41.85,"20150926",17,1
1,18.01,"20150926",17,2
4.3,120.55,"20180908",17,1
0.3,7.04,"20160521",18,2
8.2,148.22,"20170114",22,1
4.3,51.82,"20170114",22,2
6.4,113.38,"20160116",22,1
2.8,48.64,"20150117",22,1
0.4,4.72,"20160102",22,2
6.6,119.3,"20170128",22,1
8,96.4,"20170128",22,2
3.2,37.06,"20150103",22,2
6.2,109.83,"20160130",22,1
1,17.37,"20150131",22,1
2.3,26.63,"20150131",22,2
2.9,51.37,"20151010",22,1
3.5,60.8,"20141011",22,1
1.1,19.11,"20131012",22,1
0.8,9.26,"20131012",22,2
2.9,53.77,"20171021",22,1
5.4,97.61,"20161022",22,1
2.9,34.95,"20161022",22,2
3.5,62,"20151024",22,1
1.7,29.53,"20141025",22,1
1.4,16.21,"20141025",22,2
0.9,15.63,"20131026",22,1
1.8,33.37,"20171007",22,1
8.1,146.41,"20161008",22,1
15.8,285.59,"20161119",22,1
2,35.43,"20151121",22,1
4.1,71.22,"20141122",22,1
0.1,1.74,"20131123",22,1
15.7,283.78,"20161105",22,1
2.6,46.06,"20151107",22,1
1.5,26.06,"20141108",22,1
1.5,17.37,"20141108",22,2
0.1,1.74,"20131109",22,1
10.3,186.17,"20161217",22,1
5.5,97.43,"20151219",22,1
4.5,78.17,"20141220",22,1
0.2,2.32,"20131221",22,2
5.2,93.99,"20161203",22,1
3.8,45.79,"20161203",22,2
0.8,14.46,"20161231",22,1
3.2,38.56,"20161231",22,2
1.3,23.03,"20151205",22,1
1.3,15.35,"20151205",22,2
1.9,33,"20141206",22,1
0.4,4.63,"20141206",22,2
0.1,1.74,"20140201",22,1
12.7,229.55,"20170211",22,1
3.8,67.32,"20160213",22,1
3.4,59.06,"20150214",22,1
0.1,1.16,"20140215",22,2
7.9,142.79,"20170225",22,1
7.5,132.86,"20160227",22,1
2.4,41.69,"20150228",22,1
0.1,1.74,"20140301",22,1
2.3,40.74,"20160312",22,1
3,52.11,"20150314",22,1
9,159.44,"20160326",22,1
5.3,92.06,"20150328",22,1
0.3,3.47,"20140329",22,2
6,104.22,"20150411",22,1
6.6,116.92,"20160423",22,1
5.3,92.06,"20150425",22,1
0.1,1.16,"20140426",22,2
6.6,116.92,"20160409",22,1
0.5,5.79,"20140510",22,2
6.6,116.92,"20160521",22,1
2.9,50.37,"20150523",22,1
0.2,3.47,"20140524",22,1
3.2,56.69,"20160507",22,1
1.8,31.27,"20150509",22,1
0.7,8.11,"20150509",22,2
3.7,65.55,"20170617",22,1
5.1,90.35,"20160618",22,1
0.2,3.47,"20140621",22,1
1.9,22.44,"20170603",22,2
4.8,85.03,"20160604",22,1
4.2,49.6,"20160604",22,2
3.1,53.85,"20150606",22,1
1.2,13.9,"20150606",22,2
0.4,4.63,"20140607",22,2
1.8,31.88,"20170701",22,1
2.8,50.61,"20170715",22,1
2,24.1,"20170715",22,2
1.4,16.87,"20160716",22,2
2.3,40.74,"20150718",22,1
2.8,33.07,"20150718",22,2
3.4,60.23,"20140719",22,1
7.3,131.3,"20160702",22,1
3.6,65.07,"20170729",22,1
5.1,92.18,"20160730",22,1
2.7,46.9,"20150704",22,1
1.2,14.17,"20150704",22,2
1.5,26.06,"20140705",22,1
0.4,4.72,"20140705",22,2
5.3,93.89,"20150801",22,1
5.2,93.99,"20170812",22,1
22.2,401.27,"20160813",22,1
2.9,51.37,"20150815",22,1
1.9,35.23,"20170826",22,1
4.2,75.92,"20160827",22,1
3.2,38.56,"20160827",22,2
1.4,24.8,"20150829",22,1
1.4,24.32,"20140830",22,1
1.1,19.11,"20130831",22,1
5.4,97.61,"20160910",22,1
3,36.15,"20160910",22,2
1.4,24.8,"20150912",22,1
0.7,8.27,"20150912",22,2
4.1,71.22,"20140913",22,1
1.2,13.9,"20140913",22,2
0.7,8.11,"20130914",22,2
0.5,9.27,"20170923",22,1
1.3,16.07,"20170923",22,2
5.2,93.99,"20160924",22,1
4.2,74.4,"20150926",22,1
2,34.74,"20140927",22,1
0.3,5.21,"20130928",22,1
6,111.24,"20170909",22,1
0.4,4.94,"20170909",22,2
8,128,"20190126",24,2
3.3,115.73,"20131012",24,1
0.1,1.96,"20151024",24,1
6.9,241.98,"20131026",24,1
0.8,15.66,"20151121",24,1
9.9,347.19,"20131109",24,1
0.4,14.03,"20131221",24,1
1.4,49.1,"20140201",24,1
0.3,7.01,"20140201",24,2
4,140.28,"20140215",24,1
-8,-128,"20190223",24,2
2.5,87.68,"20140301",24,1
0.1,1.96,"20160326",24,1
13.299999999999999,461.97,"20140329",24,1
10.1,354.21,"20140412",24,1
6.3,220.94,"20140426",24,1
0.5,12.49,"20190406",24,1
1.9,66.63,"20140510",24,1
0.5,9.79,"20160521",24,1
5.1,178.86,"20140524",24,1
15.2,485.42,"20140621",24,1
8,187.04,"20140621",24,2
3.3,115.73,"20140607",24,1
1.3,30.39,"20140607",24,2
12.5,168.75,"20150718",24,1
13.4,479.39,"20140719",24,1
6.6,99,"20160730",24,1
0.3,7.16,"20140705",24,2
1,13.5,"20150801",24,1
3,45,"20150815",24,1
2.8,98.2,"20140816",24,1
1.4,50.09,"20140802",24,1
0.4,14.03,"20130831",24,1
3.5,68.51,"20150912",24,1
0.9,31.56,"20130914",24,1
3,70.14,"20130914",24,2
3.1,108.72,"20130928",24,1
37.25,1431.28,"20190112",25,3
458.75,19493.39,"20190112",25,1
77.75,3124.02,"20180113",25,3
380.5,16732.16,"20180113",25,1
96.25,3773.71,"20170114",25,3
1350,56692.030000000006,"20170114",25,1
78.75,2836.6,"20160116",25,3
481.5,19832.839999999997,"20160116",25,1
99.5,3794.4,"20150117",25,3
690.25,27368.859999999997,"20150117",25,1
103,3710.5699999999997,"20140118",25,3
1078.5,42028.42999999999,"20140118",25,1
6,325.98,"20140118",25,4
10.25,383.28999999999996,"20160102",25,3
384.5,15379.35,"20160102",25,1
8,305.92,"20160102",25,5
3,199.17,"20160102",25,4
42.75,1533.02,"20190126",25,3
512,21875.760000000002,"20190126",25,1
1.5,56.77,"20190126",25,6
2.5,163.16,"20190126",25,4
48,1811.04,"20180127",25,3
435.25,18615.499999999996,"20180127",25,1
123.75,5161.610000000001,"20170128",25,3
1179.5,49004.560000000005,"20170128",25,1
7.25,262.63,"20150103",25,3
549.5,21430.77,"20150103",25,1
6,390.51,"20150103",25,4
73.25,2718.15,"20160130",25,3
557.25,22479.87,"20160130",25,1
15,819,"20160130",25,4
58.25,2089.7200000000003,"20150131",25,3
765,30848.849999999995,"20150131",25,1
21.25,747.25,"20140104",25,3
729.75,28216.249999999996,"20140104",25,1
81.75,3302.35,"20151010",25,3
729.75,29013.899999999998,"20151010",25,1
105.5,3746.5,"20141011",25,3
648,25622.2,"20141011",25,1
120.75,4275.55,"20131012",25,3
416,16252.3,"20131012",25,1
18.75,664.96,"20181020",25,3
542,22789.85,"20181020",25,1
110.5,4568.58,"20171021",25,3
384,16275.8,"20171021",25,1
10,649.58,"20171021",25,4
48.25,1842.03,"20161022",25,3
338.25,13710.230000000001,"20161022",25,1
6,139.41,"20161022",25,4
124.25,4602.8099999999995,"20151024",25,3
851.5,33822.64,"20151024",25,1
137.5,4974.849999999999,"20141025",25,3
915,36178.76,"20141025",25,1
77.25,2744.55,"20131026",25,3
580.5,22737.630000000005,"20131026",25,1
8,348.96,"20131026",25,4
48,1718.31,"20181006",25,3
446,19739.89,"20181006",25,1
95.25,3966.4600000000005,"20171007",25,3
402.5,17168.170000000002,"20171007",25,1
3,192.11,"20171007",25,4
50,1879.62,"20161008",25,3
532.5,22175.61,"20161008",25,1
22.5,825.8000000000001,"20181117",25,3
656.5,28395.980000000003,"20181117",25,1
56.75,1963.92,"20171118",25,3
397.75,16759.03,"20171118",25,1
68.75,2744.1200000000003,"20161119",25,3
419.75,17205.03,"20161119",25,1
77.25,2841.9900000000002,"20151121",25,3
932.75,37118.729999999996,"20151121",25,1
6,362.7,"20151121",25,4
75,2674.52,"20141122",25,3
872.5,34420.35,"20141122",25,1
95.25,3438.66,"20131123",25,3
928.25,36511.740000000005,"20131123",25,1
16.25,646.04,"20181103",25,3
542.75,22544.460000000003,"20181103",25,1
1,37.2,"20181103",25,6
7.5,360,"20181103",25,4
55,2149.52,"20171104",25,3
388.5,16462.5,"20171104",25,1
1,64.04,"20171104",25,4
32.75,1159.34,"20161105",25,3
450.75,18466.58,"20161105",25,1
63.5,2260.6099999999997,"20151107",25,3
890.25,35052.51000000001,"20151107",25,1
86,3024.4000000000005,"20141108",25,3
681.5,26675.330000000005,"20141108",25,1
88.5,3128.62,"20131109",25,3
703.5,27454.949999999997,"20131109",25,1
19.25,751.83,"20181201",25,3
655.75,28747.759999999995,"20181201",25,1
16,665.44,"20181201",25,5
32.75,1235.4299999999998,"20181215",25,3
775.75,32796.14,"20181215",25,1
93.25,3596.2099999999996,"20171216",25,3
556.25,23068.99,"20171216",25,1
98.5,3768.62,"20161217",25,3
1177,48843.07,"20161217",25,1
79.5,3225.08,"20151219",25,3
755,29833.3,"20151219",25,1
3,199.17,"20151219",25,4
46.75,1856.04,"20171202",25,3
503,21417.760000000002,"20171202",25,1
82,2940.0200000000004,"20141220",25,3
695.75,26937.99,"20141220",25,1
3,195.26,"20141220",25,4
157.25,5744.47,"20131221",25,3
1161,44693.619999999995,"20131221",25,1
12.5,496.31,"20181229",25,3
389.25,16743.21,"20181229",25,1
31.75,1131.69,"20161203",25,3
871,35512.47,"20161203",25,1
20,810.5,"20171230",25,3
367.5,15543.599999999999,"20171230",25,1
12,338.04,"20171230",25,2
18,689.46,"20161231",25,3
973.25,40475.36,"20161231",25,1
8,337.32,"20161231",25,6
44,1591.2800000000002,"20151205",25,3
596.5,24017.18,"20151205",25,1
117.5,4370.81,"20141206",25,3
600.25,23520.31,"20141206",25,1
113.75,4075.77,"20131207",25,3
877.25,33893.63,"20131207",25,1
114.75,3952.8099999999995,"20140201",25,3
894,35146.85,"20140201",25,1
1.75,40.78,"20140201",25,2
10.25,463.90000000000003,"20140201",25,4
68.5,2607.04,"20180210",25,3
565.75,23681.230000000003,"20180210",25,1
1.5,96.05,"20180210",25,4
74.5,2787.96,"20170211",25,3
603.5,25380.309999999998,"20170211",25,1
6,165.72,"20170211",25,2
56,2100.76,"20160213",25,3
671.25,27675.539999999997,"20160213",25,1
52,1891.6299999999999,"20150214",25,3
778.25,31857.290000000005,"20150214",25,1
6,390.51,"20150214",25,4
89.25,3142.4399999999996,"20140215",25,3
914.75,35672.07,"20140215",25,1
1,25.56,"20140215",25,2
69.75,2755.25,"20190223",25,3
602,25815.280000000006,"20190223",25,1
8,552.6,"20190223",25,4
72,2759.04,"20180224",25,3
384.75,16547.98,"20180224",25,1
80.5,3000.62,"20170225",25,3
590.75,25285.539999999994,"20170225",25,1
38.75,1500.4699999999998,"20160227",25,3
677,27319.4,"20160227",25,1
3,136.13,"20160227",25,4
24,840.6,"20150228",25,3
637.5,25843.230000000003,"20150228",25,1
3,195.26,"20150228",25,4
66.75,2502.7999999999997,"20190209",25,3
517,22563.050000000003,"20190209",25,1
1.5,97.9,"20190209",25,4
78.25,2808.7799999999997,"20140301",25,3
980.75,38408.01,"20140301",25,1
45.75,1738.94,"20180310",25,3
413,18087.59,"20180310",25,1
120,4796.929999999999,"20170311",25,3
606,25700.719999999998,"20170311",25,1
85.5,3810.4300000000003,"20160312",25,3
734.25,30288.07,"20160312",25,1
5.25,317.36,"20160312",25,4
74.5,2699.61,"20150314",25,3
798.5,31509.11,"20150314",25,1
68.25,2378.69,"20140315",25,3
687.75,26893.38,"20140315",25,1
28.75,1147.21,"20190323",25,3
760.5,33052.729999999996,"20190323",25,1
82.75,3300.16,"20180324",25,3
645.25,27353.260000000002,"20180324",25,1
1,36.48,"20180324",25,6
35,1478.0800000000002,"20170325",25,3
717.25,30273.47,"20170325",25,1
4.5,188.93,"20170325",25,4
53.75,1933.4099999999999,"20160326",25,3
941.5,39177.51,"20160326",25,1
6,335.29999999999995,"20160326",25,4
59.5,2091.61,"20150328",25,3
941.25,38054.99,"20150328",25,1
118,4163.08,"20140329",25,3
910.75,35548.649999999994,"20140329",25,1
51.25,2007.0900000000001,"20190309",25,3
640.5,27531.539999999997,"20190309",25,1
19,1312.43,"20190309",25,4
48.5,1705.94,"20150411",25,3
1030,40819.71,"20150411",25,1
145,5307.829999999999,"20140412",25,3
710.5,27429.220000000005,"20140412",25,1
148.25,5630.24,"20190420",25,3
758,32019.539999999997,"20190420",25,1
34,1258.51,"20180421",25,3
355.25,15046.18,"20180421",25,1
44,1670.52,"20170422",25,3
1066.75,43596.78,"20170422",25,1
45.5,1667.4699999999998,"20160423",25,3
905,37634.43000000001,"20160423",25,1
-9.5,-238.83,"20160423",25,2
3,199.17,"20160423",25,4
120.25,4307.5,"20150425",25,3
957.5,38282.39,"20150425",25,1
5,123.25,"20150425",25,2
3,195.26,"20150425",25,4
82.75,2927.18,"20140426",25,3
